Title,URL,Date,Author,Company,Company Size
#regrets #letsgo #charity #gympanzees | Imogen Meston,https://www.linkedin.com/posts/imogen-meston-6363a61a9_regrets-letsgo-charity-activity-7371910050115645440-fdKA,2025-09-11,imogen-meston-6363a61a9_regrets-letsgo-charity-activity-7371910050115645440-fdka,Unknown,Unknown
Automated Azure VM Image with Packer and Terraform | Omkar ...,https://www.linkedin.com/posts/omkar-singh-a7a195101_packer-in-action-azure-vm-image-automation-activity-7369390096699052035-WcbW,2025-09-04,omkar-singh-a7a195101_packer-in-action-azure-vm-image-automation-activity-7369390096699052035-wcbw,Unknown,Unknown
"Finally, Lakebase showed up in my Databricks Workspace in ...",https://www.linkedin.com/posts/martin-debus_finally-lakebase-showed-up-in-my-databricks-activity-7371083825893842944-Y2z_,2025-09-09,martin-debus_finally-lakebase-showed-up-in-my-databricks-activity-7371083825893842944-y2z_,Unknown,Unknown
Built a Full DevOps CI/CD Pipeline on AWS EKS with Angular ...,https://www.linkedin.com/posts/skander-houidi-17a63b127_budget-tracker-full-devops-cicd-pipeline-activity-7368683177839681537-vg1z,2025-09-02,skander-houidi-17a63b127_budget-tracker-full-devops-cicd-pipeline-activity-7368683177839681537-vg1z,Unknown,Unknown
"Learn the DevOps Basics: Networking, DNS, OSI Layers, and More ...",https://www.linkedin.com/posts/suffyanali_cloudcomputing-kubernetes-networkingbasics-activity-7373682620162981888-COrI,2025-09-16,suffyanali_cloudcomputing-kubernetes-networkingbasics-activity-7373682620162981888-cori,Unknown,Unknown
#devops #aws #cicd #kubernetes #logs #learningbydoing ...,https://www.linkedin.com/posts/awungjia-sylvester-b38281286_devops-aws-cicd-activity-7371302432170983425-IwGn,2025-09-09,awungjia-sylvester-b38281286_devops-aws-cicd-activity-7371302432170983425-iwgn,Unknown,Unknown
"Built CI/CD Pipeline for To-Do App with Jenkins, GitHub, AWS EC2 ...",https://www.linkedin.com/posts/janvikoshiya_devops-cicd-aws-activity-7368531118184116224-iZ6Z,2025-09-01,janvikoshiya_devops-cicd-aws-activity-7368531118184116224-iz6z,Unknown,Unknown
Introducing Ripple: A TypeScript UI Framework Inspired by React ...,https://www.linkedin.com/posts/andaihub_ai-andai-activity-7368493183145521154-gJAq,2025-09-01,andaihub_ai-andai-activity-7368493183145521154-gjaq,Unknown,Unknown
Odoo x NMIT Hackathon '25: Our First Experience | /SASHHHHH ...,https://www.linkedin.com/posts/sashhhhh_our-first-hackathon-experience-odoo-x-nmit-activity-7373002660247019520-0cML,2025-09-14,sashhhhh_our-first-hackathon-experience-odoo-x-nmit-activity-7373002660247019520-0cml,Unknown,Unknown
"Created EKS cluster with eksctl, learned valuable DevOps lessons ...",https://www.linkedin.com/posts/naveen-kumar-m-0447431a0_aws-kubernetes-eks-activity-7368666044334268416-VoVO,2025-09-02,naveen-kumar-m-0447431a0_aws-kubernetes-eks-activity-7368666044334268416-vovo,Unknown,Unknown
#ai #hiring #careers #computervision #machinelearning #llm ...,https://www.linkedin.com/posts/nick-huynh-trung_ai-hiring-careers-activity-7373575878771007488-4ltj,2025-09-15,nick-huynh-trung_ai-hiring-careers-activity-7373575878771007488-4ltj,Unknown,Unknown
DevOps Cheat Sheet: A Handy Reference for Learners and ...,https://www.linkedin.com/posts/imperialshield_aws-devops-activity-7370046911376105472-x56x,2025-09-06,imperialshield_aws-devops-activity-7370046911376105472-x56x,Unknown,Unknown
We are looking for an expert developer with strong skills in Next.js ...,https://www.linkedin.com/posts/pirouz-kavehpour-6a2322b1_we-are-looking-for-an-expert-developer-with-activity-7373760410866343936-Mw0x,2025-09-16,pirouz-kavehpour-6a2322b1_we-are-looking-for-an-expert-developer-with-activity-7373760410866343936-mw0x,Unknown,Unknown
#revolite #dotnetdeveloper #backenddeveloper #dotnetjobs ...,https://www.linkedin.com/posts/madhana-pandiya-rajan-m-299369315_revolite-dotnetdeveloper-backenddeveloper-activity-7369706711651217411-Vck9,2025-09-05,madhana-pandiya-rajan-m-299369315_revolite-dotnetdeveloper-backenddeveloper-activity-7369706711651217411-vck9,Unknown,Unknown
Kubernetes kept its promise to pods. KRO takes that promise and ...,https://www.linkedin.com/posts/cybersayak_%F0%9D%90%8A%F0%9D%90%AE%F0%9D%90%9B%F0%9D%90%9E%F0%9D%90%AB%F0%9D%90%A7%F0%9D%90%9E%F0%9D%90%AD%F0%9D%90%9E%F0%9D%90%AC-%F0%9D%90%A4%F0%9D%90%9E%F0%9D%90%A9%F0%9D%90%AD-%F0%9D%90%A2%F0%9D%90%AD%F0%9D%90%AC-%F0%9D%90%A9%F0%9D%90%AB-activity-7371889282925387776-cQ3z,2025-09-11,cybersayak_%f0%9d%90%8a%f0%9d%90%ae%f0%9d%90%9b%f0%9d%90%9e%f0%9d%90%ab%f0%9d%90%a7%f0%9d%90%9e%f0%9d%90%ad%f0%9d%90%9e%f0%9d%90%ac-%f0%9d%90%a4%f0%9d%90%9e%f0%9d%90%a9%f0%9d%90%ad-%f0%9d%90%a2%f0%9d%90%ad%f0%9d%90%ac-%f0%9d%90%a9%f0%9d%90%ab-activity-7371889282925387776-cq3z,Unknown,Unknown
